2023-03-08 10:13:04.768646 [INFO   ] [APP] application started
2023-03-08 10:14:15.582737 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 750; bid prices: 0; bid volumes: 0
2023-03-08 10:14:15.612763 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.612780 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.612785 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 146900; bid volumes: 11000
2023-03-08 10:14:15.612822 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:15.612832 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.612834 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.612837 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 147000; bid volumes: 58
2023-03-08 10:14:15.612863 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-08 10:14:15.613229 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.613237 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.613416 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:15.613421 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.613424 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.613444 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.613448 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.926971 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.926995 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.927000 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14410; bid prices: 146800; bid volumes: 23760
2023-03-08 10:14:15.927042 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:15.927052 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.927055 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.927058 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 55; bid prices: 147100; bid volumes: 10
2023-03-08 10:14:15.927114 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:15.927312 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.927317 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.927376 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.927382 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:16.161331 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.161352 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.161356 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 16410; bid prices: 146800; bid volumes: 14760
2023-03-08 10:14:16.161385 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.161388 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.161392 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 55; bid prices: 147000; bid volumes: 68
2023-03-08 10:14:16.419906 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.419923 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.419928 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10400; bid prices: 146800; bid volumes: 3000
2023-03-08 10:14:16.419962 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:16.419972 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.419975 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.419977 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 55; bid prices: 147000; bid volumes: 68
2023-03-08 10:14:16.420002 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:16.420093 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:16.420098 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:16.420133 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:16.420138 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:16.621064 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.621083 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.621089 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 14800
2023-03-08 10:14:16.621106 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.621110 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.621112 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 10; bid prices: 147000; bid volumes: 68
2023-03-08 10:14:16.796284 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.796302 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:16.796306 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 39
2023-03-08 10:14:16.916371 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.916386 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.916390 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146800; bid volumes: 2000
2023-03-08 10:14:16.916408 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:16.916412 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:16.916414 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 10; bid prices: 147000; bid volumes: 29
2023-03-08 10:14:17.160634 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.160654 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.160659 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146800; bid volumes: 2020
2023-03-08 10:14:17.160677 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.160680 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.160684 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 10; bid prices: 147000; bid volumes: 29
2023-03-08 10:14:17.359414 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.359431 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.359436 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 146700; bid volumes: 5020
2023-03-08 10:14:17.359477 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:17.359487 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.359490 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.359493 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 10; bid prices: 147000; bid volumes: 29
2023-03-08 10:14:17.359518 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-08 10:14:17.359682 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.359690 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.359736 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.359742 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.359766 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.359781 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.359807 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.359810 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.543718 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:17.543739 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:17.543745 [INFO   ] [AUTO] order 46 filled for 10 lots at $146900 cents
2023-03-08 10:14:17.543778 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:17.543786 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.543788 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.543813 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.543818 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:17.543821 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 19
2023-03-08 10:14:17.543909 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:17.543914 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:17.543917 [INFO   ] [AUTO] hedge order 47 filled for 10 lots at $146700 average price in cents
2023-03-08 10:14:17.623589 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.623609 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.623618 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 2020
2023-03-08 10:14:17.623660 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:17.623670 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.623672 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.623675 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 100; bid prices: 146200; bid volumes: 10000
2023-03-08 10:14:17.623705 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:17.623823 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.623828 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.623859 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-08 10:14:17.623863 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.623865 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:17.623868 [INFO   ] [AUTO] order 49 filled for 10 lots at $146400 cents
2023-03-08 10:14:17.623892 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.623896 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:17.623899 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:17.623903 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:17.623905 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.623907 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.623956 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:17.623962 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:17.623965 [INFO   ] [AUTO] hedge order 50 filled for 10 lots at $146700 average price in cents
2023-03-08 10:14:17.900191 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.900214 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.900225 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2400; bid prices: 146700; bid volumes: 3020
2023-03-08 10:14:17.900257 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:17.900266 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.900268 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:17.900271 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 90; bid prices: 146200; bid volumes: 10000
2023-03-08 10:14:17.900294 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:17.900510 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.900525 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.900551 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:17.900555 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.900574 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-08 10:14:17.900578 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:17.900580 [INFO   ] [AUTO] order 52 filled for 10 lots at $146400 cents
2023-03-08 10:14:17.900589 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:17.900608 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:17.900611 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:17.900614 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:17.900618 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:17.900702 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:17.900707 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:17.900710 [INFO   ] [AUTO] hedge order 53 filled for 10 lots at $146700 average price in cents
2023-03-08 10:14:18.166499 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.166520 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.166525 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1010; bid prices: 146600; bid volumes: 13810
2023-03-08 10:14:18.166588 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:18.166599 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.166602 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.166605 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 80; bid prices: 146100; bid volumes: 10000
2023-03-08 10:14:18.166629 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:18.166937 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.166945 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.166991 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.166998 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.167056 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.167061 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:18.167064 [INFO   ] [AUTO] order 55 filled for 10 lots at $146400 cents
2023-03-08 10:14:18.167108 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.167112 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:18.167116 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:18.167120 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:18.167123 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.167126 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.167151 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.167155 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:18.167157 [INFO   ] [AUTO] hedge order 56 filled for 10 lots at $146600 average price in cents
2023-03-08 10:14:18.372862 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.372883 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.372888 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146700; ask volumes: 1000; bid prices: 146500; bid volumes: 13790
2023-03-08 10:14:18.372938 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:18.372948 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.372950 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.372953 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146100; bid volumes: 10000
2023-03-08 10:14:18.372976 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:18.373021 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.373035 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.373100 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.373106 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.373152 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.373157 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:18.373160 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:18.373169 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-08 10:14:18.373172 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:18.373174 [INFO   ] [AUTO] order 58 filled for 10 lots at $146400 cents
2023-03-08 10:14:18.373182 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.373208 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:18.373259 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.373264 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:18.373267 [INFO   ] [AUTO] hedge order 59 filled for 10 lots at $146500 average price in cents
2023-03-08 10:14:18.659125 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.659144 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.659149 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 11400; bid prices: 146600; bid volumes: 8020
2023-03-08 10:14:18.659182 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:18.659190 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.659193 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.659196 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 60; bid prices: 146000; bid volumes: 10000
2023-03-08 10:14:18.659415 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.659421 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:18.659425 [INFO   ] [AUTO] order 60 filled for 10 lots at $146400 cents
2023-03-08 10:14:18.659485 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.659490 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:18.659493 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:18.659497 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:18.659499 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.659502 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.659528 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.659532 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:18.659534 [INFO   ] [AUTO] hedge order 61 filled for 10 lots at $146600 average price in cents
2023-03-08 10:14:18.921965 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.921985 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.921991 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2000; bid prices: 146700; bid volumes: 13810
2023-03-08 10:14:18.922037 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:18.922042 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.922044 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:18.922047 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 50; bid prices: 146200; bid volumes: 10000
2023-03-08 10:14:18.922447 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.922454 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:18.922458 [INFO   ] [AUTO] order 62 filled for 10 lots at $146400 cents
2023-03-08 10:14:18.922484 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:18.922577 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:18.922581 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:18.922584 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:18.922602 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:18.922609 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:18.922650 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:18.922654 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:18.922656 [INFO   ] [AUTO] hedge order 63 filled for 10 lots at $146800 average price in cents
2023-03-08 10:14:19.145714 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.145732 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:19.145737 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-08 10:14:19.162987 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.162995 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.162999 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146900; bid volumes: 1390
2023-03-08 10:14:19.163030 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:19.163033 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.163035 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.163038 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 40; bid prices: 146200; bid volumes: 10000
2023-03-08 10:14:19.163218 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:19.163225 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:19.163229 [INFO   ] [AUTO] order 64 filled for 10 lots at $146400 cents
2023-03-08 10:14:19.163262 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.163266 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:19.163269 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:19.163273 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:19.163279 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:19.163283 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:19.163308 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:19.163316 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:19.163319 [INFO   ] [AUTO] hedge order 65 filled for 10 lots at $146900 average price in cents
2023-03-08 10:14:19.280361 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.280386 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:19.280391 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146200; bid volumes: 12
2023-03-08 10:14:19.337399 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.337416 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:19.337422 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147000; ask volumes: 710; bid prices: 0; bid volumes: 0
2023-03-08 10:14:19.337443 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.337451 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:19.337455 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-08 10:14:19.427760 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:19.427779 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:19.427785 [INFO   ] [AUTO] order 57 filled for 10 lots at $146600 cents
2023-03-08 10:14:19.427814 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:19.427821 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:19.427823 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:19.427845 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.427848 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:19.427852 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146600; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:19.427892 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:19.427900 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:19.427903 [INFO   ] [AUTO] hedge order 66 filled for 10 lots at $147200 average price in cents
2023-03-08 10:14:19.428529 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.428533 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.428536 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 12430; bid prices: 147000; bid volumes: 1020
2023-03-08 10:14:19.428560 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:19.428571 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.428573 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.428576 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 22; bid prices: 146500; bid volumes: 9970
